FUENTE,AÑO,MES,DIA,ARTE_PESCA,TIPO,PUERTO,EMBARCACION,MATRICULA,CB,LONGITUD,LATITUD,ESPECIE_CAPTURA,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,Total general
SEGUIMIENTO,2019,5,4,CERCO,ARTESANAL,PUCUSANA,BELCRIS,PS-41018-BM,5,-77.16666667,-12.83333333,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,1,,,,3,1,2,1,,,2,2,4,4,3,4,5,10,5,6,4,3,2,,,,,,,,,,,,,62
BITACORAS,2013,4,6,BOLICHE MENOR ESCALA,ARTESANAL,CALLAO,BELISSA                                                                                                                 ,HO 1766 CM,31.77,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BITACORAS,2013,4,9,BOLICHE MENOR ESCALA,ARTESANAL,CALLAO,BELISSA                                                                                                                 ,HO 1766 CM,31.77,78.96033333,12.0905,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SEGUIMIENTO,2013,4,4,CERCO,ARTESANAL,CALLAO                                                      ,BELISSA                                                                                                                 ,HO-1766  -CM,31.77,,,20000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,9,25,12,5,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65
SEGUIMIENTO,2006,3,21,CERCO,ARTESANAL,PISCO,BELLA ESPERANZA                                                                                                         ,PS-0125  -BM,,,,100,0,0,0,0,0,0,0,0,0,0,0,0,2,7,11,24,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60
SEGUIMIENTO,2016,9,12,BOLICHE,ARTESANAL,SAN JOSE,BENDICION,PL 23331 CM,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,2,3,3,2,3,2,2,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,18
SEGUIMIENTO,2017,2,8,BOLICHE,ARTESANAL,SAN JOSE,BENDICION DE DIOS,PL 41140 CM,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,1,,,,1,1,3,11,14,10,12,10,3,1,,,,,,,,,,,,,,,,,,,,,,67
SEGUIMIENTO,2017,3,24,BOLICHE,ARTESANAL,SAN JOSE,BENDICION DE DIOS,PL 41140 CM,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,1,,1,4,2,3,,,,,,,,,,,,,,,,,,,,,,,14
SEGUIMIENTO,2019,2,25,CERCO,MENOR ESCALA,SAN JOSE,BENDICION DE DIOS,PL-41140-BM,32.6,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,1,1,5,15,24,47,32,8,9,2,1,1,,1,2,1,,,1,,,2,,,,,,,,,,,,,,,,,,,,,,,,153
SEGUIMIENTO,2020,1,6,CERCO,ARTESANAL,,BENDICION DE DIOS                                           ,PL-41140-BM,30,-79.33333333,-8.302777778,12000,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,9,10,16,9,3,,,,,,,,,,,,,,,,,,,,,,,,,49
SEGUIMIENTO,2017,1,12,boliche,ARTESANAL,PARACHIQUE,BENDICION DE JEHOVA,PT-35022-BM,,-81.01666667,-7.35,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,1,2,1,2,2,7,10,16,12,16,10,2,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,84
SEGUIMIENTO,1981,6,8,CERCO,INDUSTRIAL,CALLAO                                                      ,BERTHA                                                                                                                  ,,120,,,1780,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SEGUIMIENTO,2021,4,1,CERCO,ARTESANAL,,BISMARK VII,PS-60202-BM,12,-77.23,-13.84,5000,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,6,7,11,5,5,6,3,,,,,,,,,,,,,,,,45
SEGUIMIENTO,2007,2,14,CERCO,INDUSTRIAL,ILO                                                         ,BLANDI                                                                                                                  ,CE-21211-PM,349.8,-71.93333333,-17.2,169,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
SEGUIMIENTO,2019,4,4,CORTINA,ARTESANAL,PUCUSANA,BORKA III,CO-56345-BM,10,-77.96666667,-12.33333333,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,3,5,5,10,10,11,6,6,2,3,1,,,,,,,,,,,,,65
SEGUIMIENTO,2019,4,24,CORTINA,MENOR ESCALA,PUCUSANA,BRAAS I,PT-27978-BM,12,-77.66666667,-12.66666667,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,1,2,2,5,9,8,6,4,1,2,,1,1,3,3,6,3,3,3,3,1,,,,,,,,,,,,,,,,,67
SEGUIMIENTO,2020,2,6,CORTINA AGALLERA,ARTESANAL,,BRAYAN Y XIOMARA,PS-60414-BM,10,-76.25,-15.41666667,3000,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,2,5,10,15,29,21,13,19,3,1,,,,,,,,,,,,,,,,,,,,,,,,118
SEGUIMIENTO,2021,1,26,CERCO,ARTESANAL,,BRAYAN Y XIOMARA,PS-60414-BM,10,-76.83,-13.68,4000,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,5,10,15,13,7,4,2,1,1,1,,,,,,,,,,,,,,,,61
BITACORAS,2018,7,19,BOLICHE ARTESANAL DE CONSUMO HUMANO,ARTESANAL,MATARANI/MOLLENDO,BREMY                                                                                                                   ,IO 42645 BM,8,72.30333333,16.825,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,12,8,4,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34
BITACORAS,2018,7,19,BOLICHE ARTESANAL DE CONSUMO HUMANO,ARTESANAL,MATARANI/MOLLENDO,BREMY                                                                                                                   ,IO 42645 BM,8,72.3,16.84166667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SEGUIMIENTO,2019,5,7,CORTINA,ARTESANAL,PUCUSANA,BRYAN III / LLEGO EL LEON DEL SUR I                         ,PS-34833-BM,6.44,-77.96666667,-13.66666667,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,1,5,5,16,19,8,3,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,60
SEGUIMIENTO,2019,5,11,CORTINA,ARTESANAL,PUCUSANA,BRYAN III / LLEGO EL LEON DEL SUR I                         ,PS-34833-BM,6.44,-77.58333333,-12.91666667,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,1,3,12,7,2,2,2,4,3,,1,1,4,5,2,4,6,,2,1,1,,,,,,,,,,,,,,,,63
SEGUIMIENTO,2020,1,31,CERCO,ARTESANAL,,BRYAN III / LLEGO EL LEON DEL SUR I                         ,PS-34833-BM,6.44,-76.86666667,-13,2500,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,9,13,12,7,2,,,,,,,,,,,,,,,,,49
SEGUIMIENTO,2019,3,1,CORTINA,ARTESANAL,PUCUSANA,BRYAN IV / NORKY I                                          ,PS-31349-BM,7,-76.75,-12.83333333,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,1,,1,10,2,5,11,6,10,9,12,7,1,2,1,1,,1,,,,,,,,,,,82
SEGUIMIENTO,2019,3,26,CORTINA,ARTESANAL,PUCUSANA,BRYAN IV / NORKY I                                          ,PS-31349-BM,7,-77.66666667,-12,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,9,15,18,16,6,5,4,4,1,1,,1,,,,,,,,,86
SEGUIMIENTO,2019,4,2,CORTINA,ARTESANAL,PUCUSANA,BRYAN IV / NORKY I                                          ,PS-31349-BM,7,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,2,2,5,8,9,7,5,3,3,1,,1,,,,,,,,,,,49
SEGUIMIENTO,2020,2,27,CERCO,ARTESANAL,,BRYAN IV / NORKY I                                          ,PS-31349-BM,12,-77.16666667,-12.53333333,2000,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,4,3,2,2,8,12,14,21,14,9,6,3,4,5,6,4,,,,,,,,,,,,,,122
SEGUIMIENTO,2019,11,12,,ARTESANAL,MORRO SAMA,BRYANA,IO-57491-BM,12,-71.07,-18.23,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,5,9,7,17,23,19,12,9,3,1,2,1,,,,,,,,,,111
SEGUIMIENTO,2017,1,19,BOLICHE,ARTESANAL,ETEN,BUENOS AIRES,PL18114CM,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,6,17,8,24,49,34,18,9,,,,,,,,,,,,,,,,,,,,,,173
SEGUIMIENTO,2016,4,1,BOLICHE,ARTESANAL,SANTA ROSA,BUENOS AIRES,PL 18114 CM,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,1,3,3,,1,4,2,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,20
SEGUIMIENTO,1992,10,21,CERCO,INDUSTRIAL,CALLAO                                                      ,BUONA NUOVA                                                                                                             ,CO-6164-PM,50,,,7250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
SEGUIMIENTO,2013,2,18,CERCO,ARTESANAL,CALLAO                                                      ,CAFARO I                                                                                                                ,IO-20997 -CM,31.31,-77.56666667,-12.43333333,5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,8,12,15,15,21,10,5,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95
SEGUIMIENTO,2009,8,21,CERCO,ARTESANAL,LA PLANCHADA                                                ,CAFARO I                                                                                                                ,IO-20997 -CM,31.31,,,3800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,11,11,13,25,12,18,17,19,12,4,0,0,0,0,0,0,0,0,0,146
SEGUIMIENTO,2009,9,6,CERCO,ARTESANAL,LA PLANCHADA                                                ,CAFARO I                                                                                                                ,IO-20997 -CM,31.31,,,3500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,3,1,7,10,16,7,12,15,7,5,2,0,0,0,0,0,0,0,0,0,0,88
SEGUIMIENTO,2020,2,16,CERCO,ARTESANAL,,CAHUIDE,IO-21445-CM,31.26,-71.73333333,-17.48333333,7000,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,2,1,1,5,14,8,7,9,7,4,4,2,,,,,,,,,,,,65
SEGUIMIENTO,2013,2,19,CERCO,ARTESANAL,CALLAO                                                      ,CAHUIDE                                                                                                                 ,IO-21445 -CM,31.26,-77.51666667,-12.48333333,3000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,11,15,19,22,8,5,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90
SEGUIMIENTO,2019,11,23,,ARTESANAL,ILO,CAJAS REALES,IO-25400-BM,9.86,-71.56,-17.85,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,3,4,6,13,10,16,28,13,9,7,5,2,0,2,,,,,,,,,,,,,,123
SEGUIMIENTO,2020,1,6,CERCO,ARTESANAL,,CAJAS REALES I                                              ,IO-34476-BM,15,-71.24166667,-17.98333333,8000,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,8,22,13,11,3,1,,,,,,,,,,,,,,,,,,,,,,,,61
SEGUIMIENTO,2020,1,6,CERCO,ARTESANAL,,CAJAS REALES II                                             ,MO-42450-BM,7,-71.26333333,-17.99666667,6000,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,2,0,3,1,0,3,5,7,6,19,8,3,4,,,,,,,,,,,,,,,,,,,,,,,,61
SEGUIMIENTO,2003,5,13,CERCO,ARTESANAL,ILO                                                         ,CALIPSO                                                                                                                 ,CO-17611 -BM,22.25,,,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,6,2,2,6,14,28,6,1,8,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90
SEGUIMIENTO,2021,3,3,CERCO,ARTESANAL,,CAMILA,IO-35294-CM,40,-77.23,-14.17,22000,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,8,10,10,10,6,6,4,2,,,,,,,,,,,,,,,,,,60
SEGUIMIENTO,2021,3,20,CERCO,ARTESANAL,,CAMILA,IO-35294-CM,40,-76.67,-14.31,28000,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,13,20,17,27,12,8,0,1,,,,,,,,,,,,,,,,,104
SEGUIMIENTO,2021,3,15,CERCO,ARTESANAL,,CAMILA ROSARIA III,IO-56012-BM,,-71.16,-18.21,4000,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,2,7,14,15,21,39,13,3,2,2,1,,,,,,,,,,,,,123
SEGUIMIENTO,2021,3,29,CERCO,ARTESANAL,,CAMILA ROSARIA III,IO-56012-BM,,-71.18,-18.28,3000,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,4,7,5,19,13,22,37,12,1,2,,,,,,,,,,,,,,,125
SEGUIMIENTO,2021,3,30,CERCO,ARTESANAL,,CAMILA ROSARIA III,IO-56012-BM,,-72.05,-18.26,400,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,2,8,17,15,25,39,8,2,1,1,,,,,,,,,,,,,,122
SEGUIMIENTO,2021,4,20,CERCO,ARTESANAL,,CAMILA ROSARIA III,IO-56012-BM,,-70.8,-18.28,1000,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,10,11,13,24,32,17,4,5,3,2,1,,,,,,,,,,,128
SEGUIMIENTO,2019,3,15,CERCO,ARTESANAL,MORRO SAMA,CAMILA ROSARIO III,IO-56012-BM,10,-71.2565,-17.88873333,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,3,8,9,11,13,15,12,28,15,12,2,1,,,,,,,,,,,,,,,,,,,,,,,,,129
SEGUIMIENTO,2019,12,19,CERCO,ARTESANAL,CHALA,CANARIO V,PS-36087-BM,12,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,3,10,14,16,16,18,17,16,9,4,2,1,0,1,,,,,,,129
SEGUIMIENTO,2020,1,6,CERCO,ARTESANAL,,CANARIO V,PS-36087-BM,12,-74.30222222,-15.99583333,5330,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,6,10,21,16,11,12,5,6,7,6,5,4,6,2,,,,,,,,,,,,,,,122
SEGUIMIENTO,2020,3,17,CERCO,ARTESANAL,,CANARIO V,PS-36087-BM,12,-74.51666667,-16.2,5200,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,4,6,26,32,54,34,14,10,3,5,2,3,1,0,2,1,,,,,,,,,,,,,,,,,197
SEGUIMIENTO,2020,10,14,CERCO,ARTESANAL,,CANARIO V,PS-36087-BM,12,-72.47,-17.48,10880,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,7,5,10,9,16,14,10,12,8,2,,,,,,,,,,,,,,,,,,,,99
SEGUIMIENTO,2021,3,1,CERCO,ARTESANAL,,CANARIO V,PS-36087-BM,12,-77.06,-14.07,8000,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,8,9,14,14,14,6,3,1,,,,,,,,,,,,,,,,,,,74
SEGUIMIENTO,1982,8,3,CERCO,INDUSTRIAL,CALLAO                                                      ,"CAPRICORNIO 1, CAPRICORNIO                                                                                              ",CO-1457-CM,58,,,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SEGUIMIENTO,2020,11,6,CERCO,ARTESANAL,,CARLES Y YUVITSA,PS 52679-BM,10,-76.46,-15.07,3000,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,4,9,10,12,15,4,2,0,2,1,1,1,1,,,,,,,,,,,,,,,,,,,,66
SEGUIMIENTO,2021,1,5,CORTINA,ARTESANAL,,CARLES Y YUVITSA,PS 52679-BM,10,-76.99,-13.33,5000,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,6,2,4,5,4,4,3,8,3,6,5,5,2,1,1,,,,,,,,,,,,,,,60
SEGUIMIENTO,2017,8,24,BOLICHE,MESCALA,PARACHIQUE,CARLITOS,PL-22621-CM,,-80.93333333,-6.5,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,1,7,12,29,31,37,23,10,5,2,,2,,3,1,4,1,1,3,,1,,,,,,,,,,,,,,,,173
SEGUIMIENTO,2017,8,29,BOLICHE,ARTESANAL,SAN JOSE,CARLITOS,PL 22621 CM,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,2,8,11,18,12,6,4,4,4,7,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84
SEGUIMIENTO,2021,2,5,CERCO,ARTESANAL,,CARLITOS,PL 22621 CM,,,,25000,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,6,6,12,11,3,3,1,0,1,,,,,,,,,,,,,,,,,,,,,,46
SEGUIMIENTO,2021,5,20,CERCO,ARTESANAL,,CARLITOS,PL 22621 CM,,-77.28,-13.58,24000,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,4,13,19,11,13,11,5,2,,,,,,,,,,,,,,,85
SEGUIMIENTO,2019,5,11,CORTINA,ARTESANAL,PUCUSANA,CARLOS DANIEL,CO-43433-BM,6,-78.03333333,-12.6,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,1,4,2,8,2,2,4,1,,1,1,3,2,3,5,4,2,5,3,1,2,1,1,,,,,,,,,,,,,58
SEGUIMIENTO,2010,5,5,CERCO,ARTESANAL,CALLAO                                                      ,CARLOS DANIEL                                                                                                           ,CO-29471 -BM,9.88,,,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,14,23,30,19,5,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96
SEGUIMIENTO,2020,3,5,CERCO,ARTESANAL,,CARLOS ENRIQUE,PL-38269-BM,15,,,4500,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,1,,,,,,1,6,2,10,5,5,8,9,7,9,9,3,,,,,,,,,,,,,,,,,,,,,,75
SEGUIMIENTO,2020,11,6,CERCO,ARTESANAL,,CARLOS IVAN,PS-30254-BM,12,-76.46,-15.07,7000,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,2,4,9,14,10,7,5,2,2,1,5,1,1,,,,,,,,,,,,,,,,,,,,,,63
SEGUIMIENTO,1992,11,18,CORTINA,ARTESANAL,ILO                                                         ,CARLOS IVAN                                                                                                             ,,,,,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,6,4,3,7,6,2,3,5,8,3,2,1,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63
SEGUIMIENTO,2019,2,14,CORTINA,ARTESANAL,LA PLANCHADA,CARLOS JEFFERSON,MO-33367-BM,5,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2,2,8,9,6,21,14,19,23,9,4,2,,,,,,,,,,,,,,,,122
SEGUIMIENTO,2019,7,9,CERCO,MENOR ESCALA,CALLAO,CARLOS OMAR,PL-15245-CM,32,-76.93333333,-13.33333333,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,2,4,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10
SEGUIMIENTO,2020,1,16,CERCO,ARTESANAL,,CARLOS OMAR,PL-15245-CM,32,,,12000,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,1,12,19,13,8,6,2,2,1,,,,,,,,,,,,,,,,,,,,,,67
SEGUIMIENTO,2021,5,5,CERCO,ARTESANAL,,CARLOS OMAR,,,-77.37,-14.28,16000,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2,4,3,9,18,20,14,7,3,1,,,,,,,,,,,,,,,,,84
SEGUIMIENTO,2020,9,21,CERCO,ARTESANAL,,CARLOS OMAR                                                 ,PL-15245-CM,32,-72.89027778,-17.32444445,13110,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,2,1,0,0,3,1,2,3,12,26,20,12,20,16,8,2,1,,,,,,,,,,,130
SEGUIMIENTO,1992,11,20,CORTINA,ARTESANAL,ILO                                                         ,CARMEN                                                                                                                  ,CO-12024-PM,222.6,,,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,6,8,2,9,10,6,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50
SEGUIMIENTO,1992,12,1,CERCO,ARTESANAL,ILO                                                         ,CARMEN                                                                                                                  ,CO-12024-PM,222.6,,,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,3,2,5,4,8,12,6,4,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53
SEGUIMIENTO,2018,1,26,CERCO,MED. ESC.,,CARMEN AMADA I,SE-44086-BM,15,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,3,7,7,23,25,24,17,12,5,1,,,,,,,,,,,,,,,,,,126
SEGUIMIENTO,2018,11,16,CERCO,MED. ESC.,,CARMEN AMADA I,SE-44086-BM,15,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,4,4,3,0,3,1,1,6,4,2,3,3,6,9,12,19,17,10,12,13,4,8,6,8,6,4,2,4,3,2,4,2,,,,,,,,,,,,,185
BITACORAS,2018,9,1,BOLICHE MENOR ESCALA,ARTESANAL,LAS DELICIAS,CARMEN ROSA,CO 22154 CM,32.24,80.9,6.411666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BITACORAS,2018,9,1,BOLICHE MENOR ESCALA,ARTESANAL,LAS DELICIAS,CARMEN ROSA,CO 22154 CM,32.24,80.77,6.388333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BITACORAS,2018,9,1,BOLICHE MENOR ESCALA,ARTESANAL,LAS DELICIAS,CARMEN ROSA,CO 22154 CM,32.24,80.77166667,6.516666667,8000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,13,30,39,28,15,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135
SEGUIMIENTO,2020,12,4,CERCO,ARTESANAL,,CARMEN ROSA,PL-14045-CM,50,-72.27,-17.58,3000,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,6,7,11,19,15,9,7,3,1,,,,,,,,,,,,,,,,,,,,80
